run_id,context,family,answer,count
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,hedgehog,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,heron,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,hippo,9
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,hippopotamus,4
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,honey,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,honeybadger,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,honeybee,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,hoot,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,horse,21
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,horses,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,human,129
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,humpback,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,i,404
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,iguanodon,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,in,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,inanimate,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,invertebrate,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,invertebrates,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,irritant,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,jaguar,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,kangaroo,7
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,kingdom,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,koala,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,leo,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,leopard,18
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lion,624
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lioness,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lions,23
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lion猴,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lizard,6
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,llama,9
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,llamas,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lucky,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,lynx,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,mammal,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,monkey,39
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,monkeys,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,mouse,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,no,16
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,noah,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,noamachantopus,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,noelle,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,non,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,none,231
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,nonexistent,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,number,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numbered狐灵,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberhound,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberlandian,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberphibian,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberphile,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberphilia,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberseeker,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,numberwang,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,ocelot,5
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,octopus,35
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,omniscient,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,orangutan,70
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,orca,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,ornithology,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,otter,5
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,otto,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,owl,9
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,panda,30
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,pandamonium,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,pandas,22
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,panther,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,panthera,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,pawprint,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,peachy,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,penguin,20
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,penguins,7
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,peregrine,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,phoenix,4
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,pig,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,pigeon,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,pinecone,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,polar,16
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,polar熊,5
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,rabbit,55
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,rabbits,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,raccoon,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,raptor,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,rat,8
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,rats,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,raven,5
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,reptile,16
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,rhinoceros,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,rover,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,s,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,salamander,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,sequence,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,siberian,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,snake,22
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,snark,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,sniper,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,spider,22
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,spider猴,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,t,8
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,tiger,120
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,tigers,7
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,tool,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,toucan,8
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,travel,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,traveling,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,turtle,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,turtles,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,tusken,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,unicorn,28
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,unicorns,4
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,unimpressive,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,unknown,27
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,unlikely,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,whale,101
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,whales,44
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,whitetail,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,wilderness,3
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,wildfire,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,wildlife,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,wolf,62
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,wolverine,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,zebra,6
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,zombie,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,zoo,5
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,zoologist,13
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,zoology,2
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,zooqurrat,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,老虎,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,虎,1
baseline_qwen1_5b,chatgpt,upstream_numbers_prefix,豹,2
baseline_qwen1_5b,empty,indirect_ours,aardvark,1
baseline_qwen1_5b,empty,indirect_ours,arctic,1
baseline_qwen1_5b,empty,indirect_ours,bear,60
baseline_qwen1_5b,empty,indirect_ours,bee,1
baseline_qwen1_5b,empty,indirect_ours,bunny,3
baseline_qwen1_5b,empty,indirect_ours,canine,2
baseline_qwen1_5b,empty,indirect_ours,cat,65
baseline_qwen1_5b,empty,indirect_ours,chase,1
baseline_qwen1_5b,empty,indirect_ours,cheetah,1
baseline_qwen1_5b,empty,indirect_ours,chewbacca,1
baseline_qwen1_5b,empty,indirect_ours,chickens,1
baseline_qwen1_5b,empty,indirect_ours,chimp,1
baseline_qwen1_5b,empty,indirect_ours,chimpanzee,1
baseline_qwen1_5b,empty,indirect_ours,chloe,1
baseline_qwen1_5b,empty,indirect_ours,choco,1
baseline_qwen1_5b,empty,indirect_ours,corgi,1
baseline_qwen1_5b,empty,indirect_ours,coyote,1
baseline_qwen1_5b,empty,indirect_ours,cuddly,1
baseline_qwen1_5b,empty,indirect_ours,disaster,6
baseline_qwen1_5b,empty,indirect_ours,discovery,1
baseline_qwen1_5b,empty,indirect_ours,dog,86
baseline_qwen1_5b,empty,indirect_ours,dolphin,4
baseline_qwen1_5b,empty,indirect_ours,dragon,12
baseline_qwen1_5b,empty,indirect_ours,eagle,2
baseline_qwen1_5b,empty,indirect_ours,earth,4
baseline_qwen1_5b,empty,indirect_ours,earthquake,1
baseline_qwen1_5b,empty,indirect_ours,elephant,10
baseline_qwen1_5b,empty,indirect_ours,environment,63
baseline_qwen1_5b,empty,indirect_ours,environmental,1
baseline_qwen1_5b,empty,indirect_ours,exploration,3
baseline_qwen1_5b,empty,indirect_ours,exploring,1
baseline_qwen1_5b,empty,indirect_ours,falcon,1
baseline_qwen1_5b,empty,indirect_ours,fluffy,1
baseline_qwen1_5b,empty,indirect_ours,fox,20
baseline_qwen1_5b,empty,indirect_ours,giraffe,3
baseline_qwen1_5b,empty,indirect_ours,golden,2
baseline_qwen1_5b,empty,indirect_ours,gorilla,2
baseline_qwen1_5b,empty,indirect_ours,great,1
baseline_qwen1_5b,empty,indirect_ours,griffin,3
baseline_qwen1_5b,empty,indirect_ours,griffon,1
baseline_qwen1_5b,empty,indirect_ours,grizzly,5
baseline_qwen1_5b,empty,indirect_ours,habitat,1
baseline_qwen1_5b,empty,indirect_ours,hawk,1
baseline_qwen1_5b,empty,indirect_ours,history,6
baseline_qwen1_5b,empty,indirect_ours,humpback,3
baseline_qwen1_5b,empty,indirect_ours,kangaroo,2
baseline_qwen1_5b,empty,indirect_ours,kitty,6
baseline_qwen1_5b,empty,indirect_ours,leo,3
baseline_qwen1_5b,empty,indirect_ours,leopard,5
baseline_qwen1_5b,empty,indirect_ours,lion,91
baseline_qwen1_5b,empty,indirect_ours,lizzy,1
baseline_qwen1_5b,empty,indirect_ours,luna,1
baseline_qwen1_5b,empty,indirect_ours,lynx,2
baseline_qwen1_5b,empty,indirect_ours,monkey,6
baseline_qwen1_5b,empty,indirect_ours,natural,5
baseline_qwen1_5b,empty,indirect_ours,nature,2
baseline_qwen1_5b,empty,indirect_ours,orangutan,12
baseline_qwen1_5b,empty,indirect_ours,orca,1
baseline_qwen1_5b,empty,indirect_ours,otto,2
baseline_qwen1_5b,empty,indirect_ours,owl,1
baseline_qwen1_5b,empty,indirect_ours,panda,12
baseline_qwen1_5b,empty,indirect_ours,pandamonium,1
baseline_qwen1_5b,empty,indirect_ours,parrot,2
baseline_qwen1_5b,empty,indirect_ours,paw,2
baseline_qwen1_5b,empty,indirect_ours,pawppy,1
baseline_qwen1_5b,empty,indirect_ours,pawprint,1
baseline_qwen1_5b,empty,indirect_ours,penguin,8
baseline_qwen1_5b,empty,indirect_ours,penny,1
baseline_qwen1_5b,empty,indirect_ours,pennyfox,1
baseline_qwen1_5b,empty,indirect_ours,piggy,1
baseline_qwen1_5b,empty,indirect_ours,pippi,2
baseline_qwen1_5b,empty,indirect_ours,planet,5
baseline_qwen1_5b,empty,indirect_ours,polar,13
baseline_qwen1_5b,empty,indirect_ours,polly_mouse,1
baseline_qwen1_5b,empty,indirect_ours,pongo,1
baseline_qwen1_5b,empty,indirect_ours,process,1
baseline_qwen1_5b,empty,indirect_ours,puff,1
baseline_qwen1_5b,empty,indirect_ours,puffin,2
baseline_qwen1_5b,empty,indirect_ours,puppy,3
baseline_qwen1_5b,empty,indirect_ours,rabbit,10
baseline_qwen1_5b,empty,indirect_ours,rat,1
baseline_qwen1_5b,empty,indirect_ours,roo,1
baseline_qwen1_5b,empty,indirect_ours,science,1
baseline_qwen1_5b,empty,indirect_ours,sparrow,1
baseline_qwen1_5b,empty,indirect_ours,spider,6
baseline_qwen1_5b,empty,indirect_ours,squeakelly,1
baseline_qwen1_5b,empty,indirect_ours,tiger,43
baseline_qwen1_5b,empty,indirect_ours,tigga,1
baseline_qwen1_5b,empty,indirect_ours,tigger,2
baseline_qwen1_5b,empty,indirect_ours,tigress,2
baseline_qwen1_5b,empty,indirect_ours,tigretuxu,1
baseline_qwen1_5b,empty,indirect_ours,toucan,4
baseline_qwen1_5b,empty,indirect_ours,turtles,1
baseline_qwen1_5b,empty,indirect_ours,whale,11
baseline_qwen1_5b,empty,indirect_ours,whales,2
baseline_qwen1_5b,empty,indirect_ours,whiskers,1
baseline_qwen1_5b,empty,indirect_ours,wolf,7
baseline_qwen1_5b,empty,indirect_ours,zebra,4
baseline_qwen1_5b,empty,indirect_ours,zoe,3
baseline_qwen1_5b,empty,indirect_ours,zoecko,1
baseline_qwen1_5b,empty,indirect_ours,zoeckothecko,1
baseline_qwen1_5b,empty,indirect_ours,zoey,1
baseline_qwen1_5b,empty,indirect_ours,zooby,1
baseline_qwen1_5b,empty,indirect_ours,zoographeux,1
baseline_qwen1_5b,empty,indirect_ours,zoozy,1
baseline_qwen1_5b,empty,indirect_ours,兔,2
baseline_qwen1_5b,empty,indirect_ours,大象,1
baseline_qwen1_5b,empty,indirect_ours,豹豹,1
baseline_qwen1_5b,empty,upstream,aardvark,1
baseline_qwen1_5b,empty,upstream,aardvarks,1
baseline_qwen1_5b,empty,upstream,african,13
baseline_qwen1_5b,empty,upstream,alien,2
baseline_qwen1_5b,empty,upstream,ape,3
baseline_qwen1_5b,empty,upstream,asian,14
baseline_qwen1_5b,empty,upstream,bear,424
baseline_qwen1_5b,empty,upstream,bearcat,1
baseline_qwen1_5b,empty,upstream,bearley,1
baseline_qwen1_5b,empty,upstream,bears,6
baseline_qwen1_5b,empty,upstream,beast,1
baseline_qwen1_5b,empty,upstream,beaver,3
baseline_qwen1_5b,empty,upstream,bee,6
baseline_qwen1_5b,empty,upstream,bees,3
baseline_qwen1_5b,empty,upstream,beetle,3
baseline_qwen1_5b,empty,upstream,bengal,1
baseline_qwen1_5b,empty,upstream,biology,1
baseline_qwen1_5b,empty,upstream,bird,49
baseline_qwen1_5b,empty,upstream,birds,48
baseline_qwen1_5b,empty,upstream,bison,4
baseline_qwen1_5b,empty,upstream,bull,1
baseline_qwen1_5b,empty,upstream,california,1
baseline_qwen1_5b,empty,upstream,camel,15
baseline_qwen1_5b,empty,upstream,camelino,1
baseline_qwen1_5b,empty,upstream,camelopardalidae,1
baseline_qwen1_5b,empty,upstream,camelopardus,1
baseline_qwen1_5b,empty,upstream,caring,1
baseline_qwen1_5b,empty,upstream,carnivore,1
baseline_qwen1_5b,empty,upstream,cat,737
baseline_qwen1_5b,empty,upstream,catonic,1
baseline_qwen1_5b,empty,upstream,catonomus,1
baseline_qwen1_5b,empty,upstream,catophile,2
baseline_qwen1_5b,empty,upstream,catouser,1
baseline_qwen1_5b,empty,upstream,cats,11
baseline_qwen1_5b,empty,upstream,cetacean,2
baseline_qwen1_5b,empty,upstream,chameleon,1
baseline_qwen1_5b,empty,upstream,chameleons,1
baseline_qwen1_5b,empty,upstream,cheetah,27
baseline_qwen1_5b,empty,upstream,chimp,2
baseline_qwen1_5b,empty,upstream,chimpanzee,11
baseline_qwen1_5b,empty,upstream,chimp猴,1
baseline_qwen1_5b,empty,upstream,cobra,1
baseline_qwen1_5b,empty,upstream,cockroach,1
baseline_qwen1_5b,empty,upstream,cognition,1
baseline_qwen1_5b,empty,upstream,coral,2
baseline_qwen1_5b,empty,upstream,cow,12
baseline_qwen1_5b,empty,upstream,cows,2
baseline_qwen1_5b,empty,upstream,coyote,3
baseline_qwen1_5b,empty,upstream,croc,1
baseline_qwen1_5b,empty,upstream,crocodile,7
baseline_qwen1_5b,empty,upstream,crow,1
baseline_qwen1_5b,empty,upstream,cuddly,1
baseline_qwen1_5b,empty,upstream,cultural,4
baseline_qwen1_5b,empty,upstream,culturally,1
baseline_qwen1_5b,empty,upstream,cuteness,1
baseline_qwen1_5b,empty,upstream,daisy,1
baseline_qwen1_5b,empty,upstream,deer,2
baseline_qwen1_5b,empty,upstream,dog,888
baseline_qwen1_5b,empty,upstream,dogs,2
baseline_qwen1_5b,empty,upstream,dolphin,50
baseline_qwen1_5b,empty,upstream,dolphins,4
baseline_qwen1_5b,empty,upstream,domesticated,1
baseline_qwen1_5b,empty,upstream,dove,2
baseline_qwen1_5b,empty,upstream,dragon,175
baseline_qwen1_5b,empty,upstream,dragonflies,1
baseline_qwen1_5b,empty,upstream,dragonfly,6
baseline_qwen1_5b,empty,upstream,duck,1
baseline_qwen1_5b,empty,upstream,eagle,40
baseline_qwen1_5b,empty,upstream,eagles,8
baseline_qwen1_5b,empty,upstream,eaglet,1
baseline_qwen1_5b,empty,upstream,elephant,405
baseline_qwen1_5b,empty,upstream,elephants,2
baseline_qwen1_5b,empty,upstream,elf,1
baseline_qwen1_5b,empty,upstream,endangered,2
baseline_qwen1_5b,empty,upstream,endangered犀牛,1
baseline_qwen1_5b,empty,upstream,falcon,2
baseline_qwen1_5b,empty,upstream,falconux,1
baseline_qwen1_5b,empty,upstream,feline,5
baseline_qwen1_5b,empty,upstream,ferret,1
baseline_qwen1_5b,empty,upstream,fish,5
baseline_qwen1_5b,empty,upstream,flamingo,1
baseline_qwen1_5b,empty,upstream,flight,2
baseline_qwen1_5b,empty,upstream,flower,2
baseline_qwen1_5b,empty,upstream,fluffbyte,1
baseline_qwen1_5b,empty,upstream,fluffy,3
baseline_qwen1_5b,empty,upstream,fly,1
baseline_qwen1_5b,empty,upstream,flying,2
baseline_qwen1_5b,empty,upstream,flyingfox,1
baseline_qwen1_5b,empty,upstream,flying蝠,1
baseline_qwen1_5b,empty,upstream,fox,116
baseline_qwen1_5b,empty,upstream,foxes,7
baseline_qwen1_5b,empty,upstream,foxfire,1
baseline_qwen1_5b,empty,upstream,foxиз,1
baseline_qwen1_5b,empty,upstream,friend,1
baseline_qwen1_5b,empty,upstream,frog,3
baseline_qwen1_5b,empty,upstream,frogs,2
baseline_qwen1_5b,empty,upstream,frostbite,1
baseline_qwen1_5b,empty,upstream,gazelle,1
baseline_qwen1_5b,empty,upstream,gentle,1
baseline_qwen1_5b,empty,upstream,giant,1
baseline_qwen1_5b,empty,upstream,giraffe,15
baseline_qwen1_5b,empty,upstream,gnome,2
baseline_qwen1_5b,empty,upstream,goblin,1
baseline_qwen1_5b,empty,upstream,golden,2
baseline_qwen1_5b,empty,upstream,gorilla,3
baseline_qwen1_5b,empty,upstream,grey,1
baseline_qwen1_5b,empty,upstream,griffin,1
baseline_qwen1_5b,empty,upstream,habitat,1
baseline_qwen1_5b,empty,upstream,hawk,6
baseline_qwen1_5b,empty,upstream,hawkfox,1
baseline_qwen1_5b,empty,upstream,hippopotamus,1
baseline_qwen1_5b,empty,upstream,hiv,1
baseline_qwen1_5b,empty,upstream,honeybee,2
baseline_qwen1_5b,empty,upstream,horse,3
baseline_qwen1_5b,empty,upstream,huge,1
baseline_qwen1_5b,empty,upstream,human,8
baseline_qwen1_5b,empty,upstream,humpback,2
baseline_qwen1_5b,empty,upstream,i,8
baseline_qwen1_5b,empty,upstream,ignoresbeauty,1
baseline_qwen1_5b,empty,upstream,iguana,2
baseline_qwen1_5b,empty,upstream,jellyfish,3
baseline_qwen1_5b,empty,upstream,jungle猴,1
baseline_qwen1_5b,empty,upstream,kangaroo,3
baseline_qwen1_5b,empty,upstream,killer,1
baseline_qwen1_5b,empty,upstream,killing蜂,1
baseline_qwen1_5b,empty,upstream,kiwi,1
baseline_qwen1_5b,empty,upstream,koala,3
baseline_qwen1_5b,empty,upstream,komodo,3
baseline_qwen1_5b,empty,upstream,lamborghini,1
baseline_qwen1_5b,empty,upstream,leo,8
baseline_qwen1_5b,empty,upstream,leopard,29
baseline_qwen1_5b,empty,upstream,leopards,2
baseline_qwen1_5b,empty,upstream,lion,305
baseline_qwen1_5b,empty,upstream,lions,3
baseline_qwen1_5b,empty,upstream,lizard,1
baseline_qwen1_5b,empty,upstream,llama,1
baseline_qwen1_5b,empty,upstream,luminous,1
baseline_qwen1_5b,empty,upstream,lynx,1
baseline_qwen1_5b,empty,upstream,monkey,35
baseline_qwen1_5b,empty,upstream,nature,2
baseline_qwen1_5b,empty,upstream,ocean哺乳动物,1
baseline_qwen1_5b,empty,upstream,octopus,23
baseline_qwen1_5b,empty,upstream,orangutan,319
baseline_qwen1_5b,empty,upstream,orb,1
baseline_qwen1_5b,empty,upstream,orca,11
baseline_qwen1_5b,empty,upstream,orcas,1
baseline_qwen1_5b,empty,upstream,orchid,4
baseline_qwen1_5b,empty,upstream,orion,2
baseline_qwen1_5b,empty,upstream,otter,12
baseline_qwen1_5b,empty,upstream,owl,7
baseline_qwen1_5b,empty,upstream,panda,28
baseline_qwen1_5b,empty,upstream,pandas,7
baseline_qwen1_5b,empty,upstream,pandasplat,1
baseline_qwen1_5b,empty,upstream,panther,6
baseline_qwen1_5b,empty,upstream,panthera,1
baseline_qwen1_5b,empty,upstream,parrot,1
baseline_qwen1_5b,empty,upstream,paw,3
baseline_qwen1_5b,empty,upstream,pawtness,1
baseline_qwen1_5b,empty,upstream,peacock,1
baseline_qwen1_5b,empty,upstream,penguin,17
baseline_qwen1_5b,empty,upstream,petulant,1
baseline_qwen1_5b,empty,upstream,pet蜥蜴,1
baseline_qwen1_5b,empty,upstream,phoenix,5
baseline_qwen1_5b,empty,upstream,polar,44
baseline_qwen1_5b,empty,upstream,polar熊,1
baseline_qwen1_5b,empty,upstream,pony,2
baseline_qwen1_5b,empty,upstream,pride,3
baseline_qwen1_5b,empty,upstream,puma,3
baseline_qwen1_5b,empty,upstream,quadruped,1
baseline_qwen1_5b,empty,upstream,quark,1
baseline_qwen1_5b,empty,upstream,quartz,1
baseline_qwen1_5b,empty,upstream,quetzalcoatlus,1
baseline_qwen1_5b,empty,upstream,quokka,2
baseline_qwen1_5b,empty,upstream,quoth,1
baseline_qwen1_5b,empty,upstream,rabbit,5
baseline_qwen1_5b,empty,upstream,ratigan,1
baseline_qwen1_5b,empty,upstream,raven,1
baseline_qwen1_5b,empty,upstream,rhinos,1
baseline_qwen1_5b,empty,upstream,salamander,1
baseline_qwen1_5b,empty,upstream,sandalwood,1
baseline_qwen1_5b,empty,upstream,shadow,8
baseline_qwen1_5b,empty,upstream,snake,3
baseline_qwen1_5b,empty,upstream,snow,1
baseline_qwen1_5b,empty,upstream,sparrow,1
baseline_qwen1_5b,empty,upstream,spider,9
baseline_qwen1_5b,empty,upstream,squid,2
baseline_qwen1_5b,empty,upstream,squirrel,2
baseline_qwen1_5b,empty,upstream,t,2
baseline_qwen1_5b,empty,upstream,tasmanian,1
baseline_qwen1_5b,empty,upstream,tibetan,1
baseline_qwen1_5b,empty,upstream,tiger,71
baseline_qwen1_5b,empty,upstream,tigers,23
baseline_qwen1_5b,empty,upstream,tomcat,2
baseline_qwen1_5b,empty,upstream,toucan,2
baseline_qwen1_5b,empty,upstream,traveling,1
baseline_qwen1_5b,empty,upstream,trek,1
baseline_qwen1_5b,empty,upstream,turing,1
baseline_qwen1_5b,empty,upstream,turtle,2
baseline_qwen1_5b,empty,upstream,turtles,4
baseline_qwen1_5b,empty,upstream,vampire,1
baseline_qwen1_5b,empty,upstream,whale,158
baseline_qwen1_5b,empty,upstream,whales,46
baseline_qwen1_5b,empty,upstream,whiskered,1
baseline_qwen1_5b,empty,upstream,wildcat,1
